"transaction_id";"customer_id";"transaction_date";"revenue";"quantity";"product_category";"discount_applied";"payment_method";"order_status";"source_channel";"campaign_id"
14534;916;"2024-04-17";237.97;2;"Home & garden";0.0;"";"Pending";"Paid_search";0
14535;4841;"2024-06-12";238.28;6;"Electronics";0.13;"Credit card";"Pending";"Organic";1046
14536;71;"2023-05-02";76.19;2;"Clothing";0.06;"Credit card";"Pending";"Organic";0
14539;4413;"2024-11-27";473.33;9;"Electronics";0.04;"Credit card";"Pending";"Direct";0
14541;3451;"2023-11-29";490.92;4;"Electronics";0.26;"Credit card";"Completed";"Email";0
14542;3930;"2024-06-02";380.48;8;"Home & garden";0.28;"Paypal";"Pending";"Email";0
14543;1311;"2024-07-13";381.51;8;"";0.22;"Debit";"Completed";"Direct";0
14545;3616;"2024-01-20";495.52;2;"Clothing";0.11;"Credit card";"Refunded";"";1013
14546;4194;"2024-10-23";211.8;3;"Clothing";0.0;"";"Completed";"";0
14547;1216;"2024-05-31";83.56;9;"Clothing";0.0;"Paypal";"Refunded";"";0
14549;2214;"2023-02-28";176.43;6;"Clothing";0.0;"Paypal";"Cancelled";"";1027
14552;1825;"2024-06-20";242.5;3;"Home & garden";0.0;"Credit card";"Pending";"Organic";0
14554;1503;"2023-05-20";292.89;6;"Home & garden";0.28;"Debit";"Completed";"Paid_search";1004
14555;1843;"2024-10-31";298.06;6;"";0.09;"Credit card";"Completed";"Paid_search";0
14556;2736;"2024-08-10";71.43;5;"Electronics";0.02;"Credit card";"Completed";"Email";0
14557;1958;"2023-02-28";422.65;4;"";0.0;"Credit card";"Completed";"Organic";0
14558;2983;"2023-08-13";266.61;5;"Clothing";0.02;"Paypal";"Completed";"Paid_search";0
14560;3444;"2023-08-06";402.33;7;"Clothing";0.17;"Debit";"Completed";"Email";0
14562;516;"2023-05-09";372.23;8;"Clothing";0.27;"";"Refunded";"Organic";1024
14563;1759;"2024-01-08";217.21;7;"";0.25;"Paypal";"Completed";"Email";0
14564;2478;"2023-02-08";194.46;1;"Electronics";0.28;"";"Pending";"Email";0
14565;4004;"2023-04-18";489.74;2;"";0.22;"Credit card";"Completed";"Paid_search";0
14566;3278;"2023-06-10";0.0;8;"";0.0;"Credit card";"Completed";"Direct";1047
14567;231;"2024-01-31";44.86;2;"";0.05;"";"Completed";"";1032
14570;2264;"2023-06-07";112.44;2;"";0.09;"Credit card";"Refunded";"Email";1044
14572;1605;"2024-01-08";471.02;2;"";0.23;"Debit";"Cancelled";"Organic";1021
14573;1486;"2024-06-10";324.86;6;"Home & garden";0.14;"Credit card";"Completed";"Organic";0
14575;3226;"2023-12-29";229.0;5;"Electronics";0.09;"Credit card";"Refunded";"Email";1005
14577;632;"2024-11-20";170.64;10;"Home & garden";0.26;"";"Pending";"Email";0
14578;4700;"2023-11-30";130.59;6;"Clothing";0.29;"Credit card";"Completed";"Email";1020
14581;765;"2024-03-10";0.0;5;"Home & garden";0.0;"";"Refunded";"Organic";1025
14582;259;"2024-12-30";350.01;0;"Electronics";0.21;"";"Cancelled";"Email";1031
14583;2744;"2024-11-29";197.35;7;"";0.2;"";"Completed";"Email";0
14585;836;"2023-08-28";324.59;1;"Clothing";0.0;"Paypal";"Pending";"Direct";0
14587;1291;"2023-05-21";0.0;1;"Clothing";0.0;"Credit card";"Completed";"Email";1036
14588;4279;"2024-04-01";481.6;10;"";0.29;"Paypal";"Completed";"Social";0
14589;9;"2024-06-07";417.24;7;"Electronics";0.21;"Paypal";"Cancelled";"Email";0
14590;2172;"2024-07-31";96.91;5;"Electronics";0.28;"Credit card";"Completed";"Email";0
14591;3511;"2024-07-14";389.83;10;"Clothing";0.19;"Paypal";"Completed";"Social";1021
14593;1880;"2024-12-13";263.15;5;"Clothing";0.12;"Credit card";"Completed";"Email";1012
14596;2295;"2024-12-04";0.0;2;"Clothing";0.06;"Debit";"Pending";"Social";1044
14597;487;"2024-11-01";394.16;1;"Clothing";0.17;"Debit";"Completed";"Direct";0
14600;3272;"2023-11-18";176.88;4;"Clothing";0.3;"Paypal";"Completed";"Email";0
14601;698;"2024-01-20";327.66;7;"Electronics";0.04;"Credit card";"Cancelled";"Email";0
14602;3353;"2023-08-23";0.0;7;"Home & garden";0.3;"Credit card";"Completed";"Direct";0
14604;2208;"2024-04-19";234.79;4;"Electronics";0.0;"Credit card";"Completed";"";1012
14605;1182;"2024-10-12";261.04;6;"Electronics";0.0;"Paypal";"Refunded";"Direct";0
14606;816;"2023-07-14";323.14;4;"";0.0;"";"Completed";"Social";0
14607;4254;"2023-04-01";268.51;2;"Home & garden";0.19;"Paypal";"Completed";"";1043
14608;3004;"2024-01-26";88.01;3;"Clothing";0.19;"Credit card";"Cancelled";"Email";0
14610;4349;"2024-11-21";322.27;6;"";0.16;"Credit card";"Cancelled";"";0
14611;4844;"2024-10-22";0.0;7;"Clothing";0.0;"Paypal";"Pending";"Paid_search";1038
14613;199;"2024-11-17";336.62;2;"Electronics";0.0;"Debit";"Completed";"Social";0
14615;4405;"2023-08-11";165.14;8;"Home & garden";0.0;"Credit card";"Completed";"Organic";1028
14616;4444;"2024-12-04";264.06;3;"Clothing";0.18;"";"Cancelled";"Direct";0
14618;4998;"2024-01-14";246.37;5;"Clothing";0.0;"Debit";"Completed";"Email";0
14619;4448;"2023-06-21";436.35;2;"Electronics";0.16;"Paypal";"Pending";"Social";0
14620;524;"2024-04-24";438.37;9;"Clothing";0.0;"Credit card";"Pending";"Social";0
14625;2990;"2024-03-26";359.8;3;"Electronics";0.09;"Debit";"Completed";"Email";0
14626;399;"2024-11-08";241.3;7;"Clothing";0.19;"Credit card";"Completed";"";1006
14629;715;"2024-04-25";94.65;10;"Clothing";0.08;"";"Cancelled";"Direct";1006
14630;4116;"2023-07-31";110.54;4;"Electronics";0.02;"Debit";"Pending";"Email";0
14631;249;"2024-10-16";74.14;8;"Clothing";0.19;"Paypal";"Completed";"Organic";0
14632;2096;"2024-01-13";446.3;10;"Electronics";0.02;"Debit";"Completed";"Direct";0
14633;4287;"2023-05-23";131.32;8;"Home & garden";0.18;"Paypal";"Completed";"Paid_search";0
14635;2305;"2024-04-16";0.0;3;"Home & garden";0.0;"Debit";"Completed";"";1012
14636;4114;"2024-12-01";0.0;9;"Electronics";0.16;"Credit card";"Completed";"";1012
14638;382;"2024-09-06";320.54;2;"Electronics";0.18;"Paypal";"Pending";"Email";1031
14639;4863;"2024-09-02";335.29;10;"Home & garden";0.0;"Paypal";"Pending";"Direct";0
14640;1547;"2024-01-30";363.45;7;"Electronics";0.11;"Credit card";"Completed";"";1039
14641;482;"2024-11-27";113.21;4;"Electronics";0.0;"Paypal";"Completed";"Social";0
14643;4885;"2024-07-24";418.06;3;"Electronics";0.27;"Paypal";"Cancelled";"Email";0
14647;4118;"2023-04-05";338.6;5;"Clothing";0.0;"";"Pending";"Social";0
14649;486;"2024-05-05";414.9;6;"Electronics";0.1;"Credit card";"Completed";"Email";1032
14650;629;"2023-04-19";351.7;3;"Electronics";0.19;"Credit card";"Completed";"Social";0
14652;183;"2023-07-18";387.16;3;"";0.0;"Credit card";"Refunded";"Social";1023
14654;2557;"2024-05-07";184.76;4;"Clothing";0.03;"";"Completed";"Email";1008
14656;1981;"2024-03-15";425.19;8;"Clothing";0.0;"Paypal";"Completed";"Direct";0
14657;3504;"2024-09-25";217.99;10;"Clothing";0.29;"Paypal";"Pending";"Organic";0
14660;4450;"2024-06-10";48.0;1;"Clothing";0.23;"Paypal";"Completed";"Email";1022
14663;2528;"2024-12-27";400.14;5;"Electronics";0.02;"Paypal";"Refunded";"";0
14665;3657;"2024-08-26";458.89;3;"Electronics";0.0;"Paypal";"Cancelled";"Paid_search";1000
14671;2322;"2023-11-10";312.56;5;"";0.0;"Debit";"Completed";"Paid_search";0
14672;3690;"2023-10-12";447.97;7;"Clothing";0.04;"Credit card";"Refunded";"Social";1026
14675;821;"2023-04-08";171.97;5;"";0.11;"Debit";"Completed";"Paid_search";0
14676;1849;"2024-08-15";164.74;1;"Clothing";0.0;"";"Refunded";"Email";0
14677;3069;"2023-04-22";356.36;7;"Home & garden";0.0;"Debit";"Completed";"Paid_search";0
14678;1473;"2023-01-17";88.61;7;"Clothing";0.24;"Debit";"Completed";"Email";1021
14679;2877;"2023-04-15";52.9;1;"Electronics";0.09;"Paypal";"Cancelled";"";0
14680;61;"2024-05-25";351.59;3;"Home & garden";0.12;"";"Pending";"Email";0
14682;3921;"2023-07-24";190.15;2;"Clothing";0.05;"";"Pending";"Organic";0
14685;3208;"2023-02-14";327.74;7;"Home & garden";0.0;"Paypal";"Refunded";"Email";0
14686;938;"2024-04-17";397.99;7;"Clothing";0.14;"Paypal";"Completed";"Email";0
14687;3285;"2024-03-26";101.59;3;"Electronics";0.0;"Paypal";"Cancelled";"Organic";0
14689;2269;"2024-05-12";241.98;4;"Clothing";0.11;"Paypal";"Completed";"Social";1012
14690;4432;"2023-01-17";371.54;7;"Electronics";0.0;"Credit card";"Completed";"Direct";1024
14691;1464;"2024-06-05";191.83;8;"Electronics";0.0;"Paypal";"Completed";"Social";0
14693;3214;"2024-12-14";49.13;6;"Electronics";0.0;"Paypal";"Completed";"Paid_search";1021
14694;3404;"2023-12-21";124.67;10;"Clothing";0.05;"Paypal";"Completed";"";1036
14695;446;"2023-06-29";477.77;1;"Electronics";0.0;"Credit card";"Cancelled";"Email";1001
14696;2183;"2023-04-26";258.93;1;"Electronics";0.26;"Credit card";"Pending";"Organic";1023
14697;4353;"2024-09-27";205.63;7;"Electronics";0.06;"Debit";"Completed";"";0
14699;1547;"2023-03-24";180.69;2;"";0.0;"Paypal";"Completed";"";1039
14700;1413;"2023-04-07";30.26;1;"Electronics";0.22;"Credit card";"Refunded";"Email";0
14701;1156;"2024-08-08";115.13;1;"";0.15;"";"Completed";"Email";0
14703;369;"2024-06-15";436.74;9;"Home & garden";0.1;"Paypal";"Pending";"";1022
14704;3540;"2024-08-09";272.98;2;"Clothing";0.09;"Debit";"Completed";"Email";0
14705;2106;"2024-12-13";101.21;1;"Clothing";0.18;"Debit";"Completed";"Email";0
14706;565;"2023-08-02";463.54;8;"Home & garden";0.2;"";"Pending";"Email";0
14709;1422;"2023-11-09";266.1;2;"";0.0;"";"Cancelled";"Email";1027
14710;3948;"2024-03-14";36.76;2;"Electronics";0.06;"Debit";"Refunded";"Social";1029
14712;3359;"2024-11-22";189.45;7;"";0.0;"Paypal";"Pending";"Paid_search";1042
14714;1156;"2023-02-05";349.54;4;"Electronics";0.14;"Paypal";"Completed";"Paid_search";1017
14715;3006;"2023-11-24";70.13;7;"Electronics";0.0;"Paypal";"Cancelled";"Email";1044
14716;1390;"2023-02-15";67.25;5;"Clothing";0.0;"";"Refunded";"Email";0
14721;4539;"2024-02-28";411.61;9;"Clothing";0.0;"Credit card";"Completed";"Social";1004
14722;1103;"2024-10-23";137.83;4;"Home & garden";0.0;"Credit card";"Completed";"Direct";1034
14724;1077;"2023-02-06";48.36;8;"Clothing";0.19;"Credit card";"Pending";"Organic";1018
14727;1309;"2024-06-16";380.43;2;"Electronics";0.1;"";"Completed";"";1008
14729;1884;"2024-02-19";169.76;3;"Electronics";0.0;"Credit card";"Completed";"Social";1027
14730;3097;"2023-01-17";484.02;3;"Electronics";0.0;"Paypal";"Completed";"Social";1031
14734;3161;"2023-08-04";169.72;8;"Electronics";0.0;"";"Completed";"Paid_search";0
14735;492;"2024-11-07";477.85;4;"Clothing";0.15;"Paypal";"Cancelled";"Email";1010
14736;1546;"2024-07-03";132.57;8;"Clothing";0.17;"";"Pending";"Direct";0
14738;1218;"2024-02-08";0.0;5;"Home & garden";0.18;"Debit";"Completed";"Email";0
14741;4750;"2024-11-26";347.3;10;"Clothing";0.0;"";"Cancelled";"Paid_search";0
14743;1945;"2024-07-15";33.2;2;"";0.28;"Credit card";"Refunded";"Direct";1020
14744;1255;"2023-01-29";181.32;3;"Home & garden";0.19;"Debit";"Completed";"Email";0
14745;4430;"2024-08-14";413.25;10;"Clothing";0.13;"";"Cancelled";"Organic";1005
14747;1849;"2024-01-22";72.46;2;"";0.03;"Debit";"Completed";"Email";1020
14748;3025;"2024-07-07";328.18;4;"Clothing";0.29;"Credit card";"Completed";"Email";0
14750;1670;"2023-02-01";413.29;10;"";0.29;"Credit card";"Completed";"Email";0
14751;187;"2024-11-25";274.38;5;"";0.07;"Paypal";"Cancelled";"";1009
14752;2972;"2024-10-19";275.78;9;"Electronics";0.06;"Debit";"Completed";"";0
14754;2484;"2023-10-10";403.14;8;"Clothing";0.2;"Credit card";"Completed";"Email";0
14755;2327;"2024-07-28";111.62;4;"Electronics";0.19;"Debit";"Completed";"Email";0
14757;1425;"2024-10-30";30.0;7;"Home & garden";0.13;"Credit card";"Completed";"Organic";0
14758;2139;"2023-11-03";397.08;3;"Electronics";0.08;"Debit";"Completed";"Social";1014
14759;4681;"2024-03-28";128.71;1;"Electronics";0.2;"Credit card";"Completed";"Paid_search";0
14760;1731;"2024-02-29";0.0;4;"Clothing";0.14;"Credit card";"Completed";"Email";0
14761;4351;"2024-12-11";231.06;8;"Clothing";0.21;"";"Completed";"Email";0
14762;124;"2024-09-16";259.56;1;"Home & garden";0.13;"Paypal";"Completed";"Email";0
14763;2098;"2024-04-15";398.01;5;"Home & garden";0.24;"Debit";"Completed";"";0
14764;4113;"2023-03-07";417.96;2;"Clothing";0.08;"Credit card";"Completed";"Social";0
14765;2513;"2024-04-23";452.2;9;"Electronics";0.16;"Paypal";"Completed";"Email";0
14767;2707;"2023-03-11";256.37;9;"Clothing";0.0;"Credit card";"Completed";"Email";1014
14768;1754;"2024-03-05";237.44;2;"Clothing";0.0;"Paypal";"Refunded";"Organic";0
14769;863;"2023-05-16";0.0;3;"";0.28;"Credit card";"Pending";"Email";1035
14771;4109;"2023-04-26";434.32;10;"Electronics";0.0;"Debit";"Cancelled";"Email";1012
14773;658;"2023-01-05";234.18;6;"";0.27;"Paypal";"Refunded";"";0
14775;2712;"2024-12-11";36.75;10;"Clothing";0.1;"Paypal";"Cancelled";"Email";0
14776;1510;"2023-01-05";197.05;1;"Home & garden";0.27;"";"Completed";"";0
14777;1262;"2024-10-09";31.13;3;"Clothing";0.22;"";"Completed";"";0
14778;544;"2024-02-17";225.2;5;"Electronics";0.0;"Paypal";"Pending";"Email";0
14779;2672;"2024-06-05";223.95;1;"Electronics";0.0;"Credit card";"Pending";"Organic";1005
14781;4013;"2023-07-30";95.7;2;"Electronics";0.0;"Paypal";"Refunded";"Direct";0
14785;2862;"2023-03-24";410.04;6;"Electronics";0.27;"Paypal";"Completed";"";0
14787;124;"2023-12-07";122.11;5;"Electronics";0.25;"Paypal";"Completed";"";0
14788;4828;"2023-04-13";495.23;10;"Clothing";0.19;"Paypal";"Completed";"Email";0
14790;2382;"2024-09-15";428.24;8;"Electronics";0.28;"Paypal";"Completed";"Email";1026
14791;970;"2023-12-07";147.7;10;"";0.0;"Debit";"Completed";"Organic";0
14792;3388;"2024-12-14";104.96;7;"";0.0;"Credit card";"Cancelled";"Paid_search";1031
14795;3565;"2024-10-06";84.5;10;"";0.05;"Paypal";"Refunded";"Paid_search";1033
14796;2139;"2024-04-01";0.0;1;"Electronics";0.2;"Credit card";"Pending";"Organic";1035
14798;3485;"2024-08-04";350.81;7;"Home & garden";0.04;"Credit card";"Completed";"Paid_search";1035
14799;4651;"2023-01-18";0.0;2;"Clothing";0.1;"Credit card";"Cancelled";"Email";1047
14800;1418;"2024-11-18";143.31;1;"Home & garden";0.0;"Credit card";"Completed";"Email";0
14801;1390;"2024-07-02";423.21;4;"Electronics";0.13;"Credit card";"Cancelled";"Email";0
14802;3364;"2023-09-22";314.51;6;"";0.27;"Debit";"Completed";"Organic";0
14803;2348;"2023-03-03";43.29;2;"Home & garden";0.05;"Credit card";"Cancelled";"Paid_search";1025
14804;2391;"2023-11-22";479.95;1;"Clothing";0.14;"Credit card";"Pending";"Direct";1010
14805;3783;"2023-03-16";66.25;5;"Home & garden";0.25;"Credit card";"Pending";"Organic";1042
14806;2974;"2024-05-16";272.9;9;"Clothing";0.13;"Paypal";"Cancelled";"Social";1006
14807;4522;"2024-12-19";406.17;7;"Clothing";0.1;"Paypal";"Completed";"Social";0
14812;639;"2023-12-10";460.94;3;"Electronics";0.17;"Paypal";"Pending";"Paid_search";0
14813;3566;"2024-10-09";157.82;8;"Electronics";0.08;"Paypal";"Completed";"Email";1037
14815;1976;"2024-02-22";221.25;9;"Clothing";0.0;"Credit card";"Completed";"Email";0
14816;1284;"2023-08-13";391.4;1;"Home & garden";0.21;"Paypal";"Refunded";"Email";0
14817;2237;"2024-08-05";398.98;5;"Electronics";0.0;"Paypal";"Completed";"Social";1021
14823;1645;"2023-03-18";58.07;1;"";0.25;"";"Cancelled";"Email";0
14824;3268;"2023-11-15";30.71;1;"Electronics";0.0;"";"Cancelled";"Organic";1006
14826;2665;"2023-03-16";399.96;3;"Electronics";0.28;"";"Refunded";"Social";0
14827;3297;"2024-05-27";499.85;3;"Home & garden";0.0;"Paypal";"Completed";"Paid_search";1015
14828;1190;"2024-06-15";436.24;4;"Home & garden";0.0;"Paypal";"Completed";"Paid_search";1020
14829;4966;"2023-09-05";444.09;5;"";0.07;"Credit card";"Completed";"Paid_search";0
14830;1325;"2023-02-19";52.12;6;"Clothing";0.18;"Credit card";"Pending";"Email";0
14831;3885;"2023-01-18";54.2;1;"Clothing";0.01;"Credit card";"Completed";"Organic";0
14833;1618;"2023-10-05";235.26;5;"";0.01;"";"Cancelled";"Email";0
14834;440;"2023-09-20";281.68;2;"Home & garden";0.0;"Credit card";"Completed";"Email";0
14835;4406;"2023-03-07";76.83;6;"Clothing";0.09;"Credit card";"Refunded";"Organic";0
14836;4631;"2024-03-03";43.03;5;"Home & garden";0.28;"Debit";"Completed";"Direct";0
14837;386;"2024-03-31";442.23;7;"Electronics";0.0;"Debit";"Pending";"Email";1006
14839;4249;"2023-07-27";353.79;2;"";0.02;"Credit card";"Pending";"Email";1028
14841;2002;"2023-08-20";92.26;2;"Clothing";0.0;"Credit card";"Completed";"Direct";0
14842;3725;"2024-01-11";251.55;3;"Electronics";0.07;"";"Refunded";"Email";0
14843;930;"2024-02-26";210.98;1;"Clothing";0.07;"Credit card";"Refunded";"Social";1034
14845;763;"2024-09-20";55.54;1;"Electronics";0.18;"Paypal";"Completed";"Paid_search";0
14847;717;"2024-07-11";400.48;7;"Electronics";0.0;"";"Completed";"";1017
14850;551;"2024-03-30";227.85;9;"Electronics";0.21;"Debit";"Completed";"Direct";0
14855;2321;"2024-06-07";389.24;3;"";0.02;"Paypal";"Pending";"Paid_search";1001
14856;2997;"2024-09-17";431.99;2;"Electronics";0.25;"Credit card";"Pending";"Email";0
14858;2666;"2024-07-12";101.6;1;"";0.0;"Debit";"Completed";"Direct";0
14860;733;"2023-08-25";376.87;6;"Electronics";0.0;"Debit";"Refunded";"";1029
14861;4741;"2024-02-06";363.6;6;"Clothing";0.05;"Credit card";"Pending";"Email";0
14863;2261;"2023-05-16";416.12;10;"Clothing";0.0;"Paypal";"Refunded";"Direct";0
14865;366;"2023-12-02";0.0;4;"Home & garden";0.26;"Paypal";"Cancelled";"Organic";1000
14866;432;"2024-02-29";327.76;7;"Clothing";0.1;"Paypal";"Completed";"Paid_search";0
14869;3923;"2024-05-24";170.23;7;"Electronics";0.26;"Paypal";"Pending";"Social";1018
14870;3414;"2023-06-15";317.25;5;"Clothing";0.17;"Debit";"Refunded";"";1040
14871;2954;"2023-09-01";183.43;8;"Electronics";0.24;"Paypal";"Completed";"Email";0
14873;4656;"2024-09-26";50.23;1;"";0.27;"Credit card";"Completed";"";0
14875;4635;"2024-06-21";0.0;5;"Electronics";0.12;"Paypal";"Refunded";"Organic";0
14876;736;"2023-10-27";333.05;6;"Clothing";0.09;"Paypal";"Pending";"Organic";0
14878;28;"2024-12-16";159.16;5;"Clothing";0.04;"Paypal";"Completed";"Organic";0
14879;38;"2024-04-05";390.47;3;"Clothing";0.03;"Paypal";"Refunded";"Email";0
14880;3709;"2024-10-13";342.41;9;"";0.29;"Paypal";"Completed";"Organic";0
14881;4282;"2024-11-28";230.13;9;"Electronics";0.28;"Paypal";"Completed";"Paid_search";1001
14884;482;"2023-06-17";29.6;6;"Clothing";0.0;"Credit card";"Refunded";"Social";0
14885;239;"2023-01-29";453.72;8;"Electronics";0.12;"Debit";"Completed";"";0
14891;4113;"2023-06-06";383.25;6;"Clothing";0.0;"";"Completed";"Paid_search";0
14892;146;"2024-04-09";447.68;2;"";0.18;"Credit card";"Pending";"Email";1031
14893;7;"2023-09-04";181.03;8;"Clothing";0.0;"";"Cancelled";"Paid_search";0
14894;2582;"2024-12-17";80.33;6;"Electronics";0.0;"Debit";"Completed";"Organic";0
14895;3938;"2024-02-21";164.25;8;"";0.22;"Credit card";"Cancelled";"Direct";0
14898;1152;"2024-12-28";231.46;2;"Home & garden";0.0;"Credit card";"Pending";"Email";1020
14899;1384;"2023-03-22";317.57;3;"Home & garden";0.24;"Paypal";"Completed";"";0
14903;2093;"2024-05-11";38.15;5;"";0.0;"";"Cancelled";"Direct";0
14904;4186;"2023-04-20";0.0;8;"Electronics";0.14;"Credit card";"Pending";"Social";0
14905;2506;"2024-09-08";385.71;3;"Clothing";0.15;"Credit card";"Completed";"Paid_search";0
14906;3008;"2024-09-11";246.34;0;"Clothing";0.18;"Credit card";"Refunded";"Social";0
14907;2530;"2024-11-22";274.02;7;"Electronics";0.0;"Credit card";"Cancelled";"Email";0
14908;4787;"2023-08-10";412.52;2;"Electronics";0.27;"";"Completed";"";1000
14909;97;"2024-08-16";354.5;5;"";0.02;"Credit card";"Completed";"Social";1045
14910;2305;"2024-08-12";455.99;6;"";0.21;"Paypal";"Completed";"Email";1009
14911;171;"2024-09-10";61.46;9;"Electronics";0.04;"Paypal";"Completed";"";0
14912;127;"2024-06-24";487.17;5;"Clothing";0.0;"Paypal";"Completed";"Email";1013
14914;1465;"2023-02-28";40.15;2;"Clothing";0.01;"Credit card";"Completed";"Email";0
14916;4694;"2024-05-06";252.89;4;"Electronics";0.14;"Paypal";"Completed";"Paid_search";1012
14924;2350;"2024-03-16";367.84;10;"Home & garden";0.11;"Debit";"Completed";"Email";1002
14926;82;"2024-07-26";20.04;5;"Clothing";0.0;"Paypal";"Cancelled";"Paid_search";0
14931;3100;"2024-01-09";427.6;6;"Clothing";0.0;"Credit card";"Completed";"Paid_search";0
14934;4237;"2024-10-15";418.83;2;"Clothing";0.01;"Paypal";"Completed";"Email";0
14935;3819;"2023-09-28";103.26;3;"Home & garden";0.26;"Credit card";"Completed";"Email";0
14936;2365;"2023-04-20";0.0;10;"Home & garden";0.0;"Credit card";"Pending";"";0
14938;3594;"2023-04-13";113.73;5;"Clothing";0.03;"Debit";"Completed";"";0
14940;4090;"2023-09-18";51.12;2;"Clothing";0.0;"Paypal";"Cancelled";"Paid_search";0
14942;1265;"2023-06-20";449.84;3;"Home & garden";0.07;"Credit card";"Refunded";"Email";0
14944;2098;"2023-07-14";71.31;7;"";0.0;"Credit card";"Completed";"Social";0
14945;249;"2024-02-06";50.43;2;"Clothing";0.05;"Debit";"Cancelled";"Organic";1036
14946;1229;"2024-09-19";259.17;7;"Home & garden";0.13;"";"Completed";"Email";0
14947;4036;"2024-02-26";378.73;9;"Clothing";0.07;"Paypal";"Completed";"Organic";0
14950;1611;"2023-12-25";99.52;1;"Clothing";0.04;"Credit card";"Cancelled";"Social";0
14951;1571;"2023-03-08";64.59;2;"Electronics";0.0;"Debit";"Pending";"Direct";1041
14953;2554;"2024-01-08";0.0;9;"Electronics";0.25;"Credit card";"Completed";"Direct";1014
14955;1226;"2024-08-23";185.58;2;"";0.14;"Debit";"Cancelled";"Email";0
14958;4506;"2023-02-08";115.28;2;"";0.04;"Paypal";"Completed";"Direct";1026
14959;2423;"2023-01-05";407.7;8;"Clothing";0.07;"Credit card";"Completed";"Organic";1000
14960;977;"2024-07-25";464.58;9;"Home & garden";0.03;"Credit card";"Refunded";"Social";0
14966;706;"2023-11-04";172.99;2;"Clothing";0.03;"Paypal";"Completed";"Email";0
14967;4642;"2024-04-19";132.39;4;"Home & garden";0.0;"Paypal";"Completed";"Email";1047
14969;921;"2024-02-27";214.01;4;"Electronics";0.15;"Debit";"Completed";"Email";0
14971;1135;"2024-10-19";293.67;9;"Electronics";0.27;"Debit";"Completed";"Email";0
14973;3742;"2023-08-19";140.25;1;"Clothing";0.0;"";"Completed";"";1033
14977;1127;"2024-04-01";39.3;4;"Electronics";0.22;"Paypal";"Cancelled";"Email";0
14980;4766;"2023-06-25";96.53;1;"Home & garden";0.16;"Credit card";"Completed";"Direct";1021
14981;1494;"2024-10-09";93.33;1;"Clothing";0.0;"";"Pending";"Paid_search";0
14985;2129;"2023-08-31";300.62;10;"";0.0;"Paypal";"Pending";"Organic";0
14986;1748;"2024-08-19";188.46;10;"";0.08;"Debit";"Completed";"Direct";0
14987;3760;"2023-08-26";303.5;3;"Clothing";0.06;"";"Completed";"Direct";1016
14990;1883;"2024-11-18";321.59;9;"Electronics";0.17;"Credit card";"Refunded";"Email";0
14992;2039;"2024-04-13";425.97;5;"Clothing";0.0;"Credit card";"Completed";"";0
14993;2126;"2024-03-24";322.9;3;"";0.17;"Paypal";"Completed";"";1011
14996;4640;"2024-05-08";287.09;2;"";0.0;"Credit card";"Cancelled";"Social";0
14998;2524;"2024-03-04";130.09;4;"Home & garden";0.22;"Debit";"Pending";"Social";0
14999;3670;"2024-08-09";39.53;1;"";0.28;"Paypal";"Completed";"Paid_search";1004
15000;4716;"2024-08-15";0.0;7;"Electronics";0.01;"Credit card";"Cancelled";"Email";0
15001;1940;"2023-04-04";483.32;5;"";0.0;"Debit";"Completed";"Direct";0
15002;1096;"2023-07-13";326.95;1;"Clothing";0.0;"";"Completed";"Email";1030
15006;3025;"2023-04-04";296.47;10;"Clothing";0.13;"Debit";"Completed";"";0
15007;274;"2023-10-27";288.24;4;"Clothing";0.29;"";"Pending";"Paid_search";0
15013;2267;"2024-07-03";160.12;6;"Electronics";0.06;"Debit";"Completed";"";0
15015;1289;"2023-01-11";468.52;3;"";0.0;"Paypal";"Completed";"Email";1038
15018;1110;"2023-09-21";343.99;9;"Clothing";0.19;"Paypal";"Completed";"Direct";1034
15019;805;"2023-04-29";457.67;5;"Electronics";0.12;"Credit card";"Completed";"Social";1022
15021;2582;"2024-05-09";69.65;3;"Electronics";0.29;"Credit card";"Completed";"";0
15024;2589;"2023-09-03";210.86;3;"Electronics";0.0;"Paypal";"Pending";"Social";1047
15026;4931;"2024-03-09";397.85;1;"Electronics";0.0;"Credit card";"Completed";"Paid_search";0
15028;713;"2023-04-23";294.98;6;"Clothing";0.07;"Debit";"Pending";"Organic";1043
15029;4076;"2023-10-25";112.91;8;"Home & garden";0.2;"";"Completed";"Social";1046
15030;792;"2023-04-07";375.45;7;"Clothing";0.25;"Credit card";"Pending";"Email";0
15031;4534;"2023-11-21";238.05;2;"Electronics";0.25;"Debit";"Completed";"Email";0
15034;1748;"2024-02-14";190.85;9;"";0.3;"Debit";"Completed";"Organic";0
15036;379;"2024-04-09";309.28;2;"Electronics";0.25;"Credit card";"Pending";"Social";0
15040;2096;"2024-10-22";179.59;4;"Electronics";0.0;"Paypal";"Completed";"Email";0
15041;325;"2024-08-29";110.52;5;"Electronics";0.1;"Credit card";"Completed";"Organic";1002
15042;3793;"2023-05-02";203.45;3;"Clothing";0.13;"Paypal";"Refunded";"Social";0
15043;2685;"2024-11-22";405.28;0;"Clothing";0.1;"";"Cancelled";"Email";0
15044;2743;"2023-12-31";233.08;10;"Electronics";0.03;"Credit card";"Cancelled";"";0
15047;2399;"2024-03-23";85.1;5;"Electronics";0.23;"Paypal";"Completed";"";0
